Date Run,Status,Time,# of Errors,# of Warnings,# of Exceptions,Log File,Return Value,Error Message,# of Successes
2014-12-22 17:24:34.284 +0100,"Success",0:00:02,0,0,0,"20141222_172434.284/LogFile.txt","","",1
2014-12-22 17:25:35.541 +0100,"Success",0:00:06,0,0,0,"20141222_172535.541/LogFile.txt","","",1
2014-12-22 17:26:26.586 +0100,"Success",0:00:06,0,0,0,"20141222_172626.586/LogFile.txt","","",1
2014-12-23 09:59:55.456 +0100,"Success",0:00:09,0,0,0,"20141223_095955.456/LogFile.txt","","",1
