Date Run,Status,Time,# of Errors,# of Warnings,# of Exceptions,Log File,Return Value,Error Message,# of Successes
2015-01-16 10:10:00.768 +0100,"Success",0:00:18,0,0,0,"20150116_101000.768/LogFile.txt","","",1
